Bookmark,Frame#,CP#,RF Chan,Chan,Event Status,Decryption Initiated,DS,PHY,Len,Frame Size,Delta,Timestamp,RSSI,
,1,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,="",="03-Oct-17 3:10:53.885421 PM",-70.000 dBm (weak),
,2,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:10:53.886118 PM",-64.000 dBm (weak),
,3,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:10:53.886815 PM",-62.000 dBm (weak),
,4,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.264762",="03-Oct-17 3:10:55.151577 PM",-64.000 dBm (weak),
,5,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233778",="03-Oct-17 3:10:56.385355 PM",-69.000 dBm (weak),
,6,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:10:56.386052 PM",-64.000 dBm (weak),
,7,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:10:56.386749 PM",-62.000 dBm (weak),
,8,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237332",="03-Oct-17 3:10:57.624081 PM",-69.000 dBm (weak),
,9,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:10:57.624778 PM",-64.000 dBm (weak),
,10,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="03-Oct-17 3:10:57.625280 PM",-63.000 dBm (weak),
,11,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="03-Oct-17 3:10:57.625606 PM",-64.000 dBm (weak),
,12,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="03-Oct-17 3:10:57.625877 PM",-62.000 dBm (weak),
,13,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.276469",="03-Oct-17 3:10:58.902346 PM",-69.000 dBm (weak),
,14,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:10:58.903043 PM",-64.000 dBm (weak),
,15,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:10:58.903740 PM",-62.000 dBm (weak),
,16,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.225283",="03-Oct-17 3:11:00.129023 PM",-69.000 dBm (weak),
,17,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:00.129720 PM",-64.000 dBm (weak),
,18,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:00.130417 PM",-62.000 dBm (weak),
,19,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:01.259010",="03-Oct-17 3:11:01.389427 PM",-62.000 dBm (weak),
,20,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.469747",="03-Oct-17 3:11:03.859174 PM",-72.000 dBm (weak),
,21,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:03.859871 PM",-64.000 dBm (weak),
,22,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:03.860568 PM",-62.000 dBm (weak),
,23,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.234370",="03-Oct-17 3:11:05.094938 PM",-64.000 dBm (weak),
,24,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:05.095635 PM",-61.000 dBm (weak),
,25,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251689",="03-Oct-17 3:11:06.347324 PM",-63.000 dBm (weak),
,26,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:06.348021 PM",-61.000 dBm (weak),
,27,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.236700",="03-Oct-17 3:11:07.584721 PM",-72.000 dBm (weak),
,28,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:07.585418 PM",-63.000 dBm (weak),
,29,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:07.586115 PM",-61.000 dBm (weak),
,30,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.253245",="03-Oct-17 3:11:08.839361 PM",-70.000 dBm (weak),
,31,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:08.840057 PM",-63.000 dBm (weak),
,32,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:08.840754 PM",-62.000 dBm (weak),
,33,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.250966",="03-Oct-17 3:11:10.091721 PM",-71.000 dBm (weak),
,34,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:10.092418 PM",-63.000 dBm (weak),
,35,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:10.093115 PM",-62.000 dBm (weak),
,36,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000502",="03-Oct-17 3:11:10.093617 PM",-66.000 dBm (weak),
,37,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="03-Oct-17 3:11:10.093943 PM",-61.000 dBm (weak),
,38,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.268041",="03-Oct-17 3:11:11.361984 PM",-63.000 dBm (weak),
,39,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:11.362681 PM",-61.000 dBm (weak),
,40,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237113",="03-Oct-17 3:11:12.599794 PM",-71.000 dBm (weak),
,41,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:12.600491 PM",-64.000 dBm (weak),
,42,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:12.601188 PM",-61.000 dBm (weak),
,43,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.229436",="03-Oct-17 3:11:13.830624 PM",-71.000 dBm (weak),
,44,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:13.831321 PM",-63.000 dBm (weak),
,45,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:13.832018 PM",-62.000 dBm (weak),
,46,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240840",="03-Oct-17 3:11:15.072858 PM",-72.000 dBm (weak),
,47,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:15.073555 PM",-64.000 dBm (weak),
,48,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:15.074252 PM",-62.000 dBm (weak),
,49,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.226629",="03-Oct-17 3:11:16.300881 PM",-71.000 dBm (weak),
,50,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:16.301578 PM",-63.000 dBm (weak),
,51,1,    12 ,  38 ,SUCCESS,No,,1M,14,48,=" 00:00:00.000503",="03-Oct-17 3:11:16.302081 PM",-64.000 dBm (weak),
,52,1,    12 ,  38 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="03-Oct-17 3:11:16.302407 PM",-63.000 dBm (weak),
,53,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000271",="03-Oct-17 3:11:16.302678 PM",-62.000 dBm (weak),
,54,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.487810",="03-Oct-17 3:11:18.790488 PM",-71.000 dBm (weak),
,55,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:18.791185 PM",-63.000 dBm (weak),
,56,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:18.791882 PM",-62.000 dBm (weak),
,57,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238723",="03-Oct-17 3:11:20.030605 PM",-71.000 dBm (weak),
,58,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:20.031302 PM",-63.000 dBm (weak),
,59,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:20.031999 PM",-61.000 dBm (weak),
,60,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.236035",="03-Oct-17 3:11:21.268034 PM",-71.000 dBm (weak),
,61,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:21.268731 PM",-63.000 dBm (weak),
,62,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:21.269428 PM",-62.000 dBm (weak),
,63,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238082",="03-Oct-17 3:11:22.507510 PM",-63.000 dBm (weak),
,64,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:22.508207 PM",-62.000 dBm (weak),
,65,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243408",="03-Oct-17 3:11:23.751615 PM",-70.000 dBm (weak),
,66,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:23.752312 PM",-63.000 dBm (weak),
,67,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:23.753009 PM",-62.000 dBm (weak),
,68,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.278121",="03-Oct-17 3:11:25.031130 PM",-63.000 dBm (weak),
,69,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:25.031827 PM",-62.000 dBm (weak),
,70,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.213769",="03-Oct-17 3:11:26.245596 PM",-71.000 dBm (weak),
,71,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:26.246293 PM",-63.000 dBm (weak),
,72,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:26.246990 PM",-62.000 dBm (weak),
,73,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.258185",="03-Oct-17 3:11:27.505176 PM",-71.000 dBm (weak),
,74,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:27.505872 PM",-63.000 dBm (weak),
,75,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:27.506570 PM",-62.000 dBm (weak),
,76,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.276380",="03-Oct-17 3:11:28.782950 PM",-70.000 dBm (weak),
,77,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:28.783647 PM",-63.000 dBm (weak),
,78,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:28.784344 PM",-61.000 dBm (weak),
,79,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.207363",="03-Oct-17 3:11:29.991707 PM",-71.000 dBm (weak),
,80,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:29.992404 PM",-63.000 dBm (weak),
,81,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:29.993101 PM",-62.000 dBm (weak),
,82,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.245186",="03-Oct-17 3:11:31.238287 PM",-71.000 dBm (weak),
,83,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:31.238984 PM",-63.000 dBm (weak),
,84,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:31.239681 PM",-62.000 dBm (weak),
,85,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.238479",="03-Oct-17 3:11:32.478160 PM",-71.000 dBm (weak),
,86,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:32.478857 PM",-63.000 dBm (weak),
,87,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:32.479554 PM",-62.000 dBm (weak),
,88,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.258232",="03-Oct-17 3:11:33.737786 PM",-71.000 dBm (weak),
,89,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:33.738483 PM",-63.000 dBm (weak),
,90,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:33.739180 PM",-62.000 dBm (weak),
,91,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.495809",="03-Oct-17 3:11:36.234989 PM",-71.000 dBm (weak),
,92,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:36.235686 PM",-63.000 dBm (weak),
,93,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:36.236383 PM",-62.000 dBm (weak),
,94,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242282",="03-Oct-17 3:11:37.478665 PM",-63.000 dBm (weak),
,95,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.247732",="03-Oct-17 3:11:38.726397 PM",-70.000 dBm (weak),
,96,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:38.727094 PM",-63.000 dBm (weak),
,97,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:38.727791 PM",-62.000 dBm (weak),
,98,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.267083",="03-Oct-17 3:11:39.994874 PM",-71.000 dBm (weak),
,99,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:39.995571 PM",-63.000 dBm (weak),
,100,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:39.996268 PM",-62.000 dBm (weak),
,101,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.483973",="03-Oct-17 3:11:42.480242 PM",-71.000 dBm (weak),
,102,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:42.480939 PM",-63.000 dBm (weak),
,103,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:42.481636 PM",-62.000 dBm (weak),
,104,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.232568",="03-Oct-17 3:11:43.714204 PM",-71.000 dBm (weak),
,105,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:43.714901 PM",-63.000 dBm (weak),
,106,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:43.715598 PM",-62.000 dBm (weak),
,107,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233587",="03-Oct-17 3:11:44.949185 PM",-71.000 dBm (weak),
,108,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:44.949882 PM",-63.000 dBm (weak),
,109,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:44.950579 PM",-62.000 dBm (weak),
,110,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243785",="03-Oct-17 3:11:46.194364 PM",-70.000 dBm (weak),
,111,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:46.195061 PM",-63.000 dBm (weak),
,112,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:46.195758 PM",-62.000 dBm (weak),
,113,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.255278",="03-Oct-17 3:11:47.451036 PM",-71.000 dBm (weak),
,114,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:47.451733 PM",-63.000 dBm (weak),
,115,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:47.452430 PM",-62.000 dBm (weak),
,116,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.239451",="03-Oct-17 3:11:48.691881 PM",-71.000 dBm (weak),
,117,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:48.692578 PM",-63.000 dBm (weak),
,118,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:48.693275 PM",-62.000 dBm (weak),
,119,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.232899",="03-Oct-17 3:11:49.926174 PM",-71.000 dBm (weak),
,120,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:49.926871 PM",-63.000 dBm (weak),
,121,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:49.927568 PM",-62.000 dBm (weak),
,122,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.271217",="03-Oct-17 3:11:51.198785 PM",-71.000 dBm (weak),
,123,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:51.199482 PM",-63.000 dBm (weak),
,124,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:51.200179 PM",-62.000 dBm (weak),
,125,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.219024",="03-Oct-17 3:11:52.419203 PM",-71.000 dBm (weak),
,126,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:52.419900 PM",-63.000 dBm (weak),
,127,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:52.420597 PM",-62.000 dBm (weak),
,128,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.253401",="03-Oct-17 3:11:53.673998 PM",-71.000 dBm (weak),
,129,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:53.674695 PM",-63.000 dBm (weak),
,130,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:53.675392 PM",-62.000 dBm (weak),
,131,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.477365",="03-Oct-17 3:11:56.152758 PM",-71.000 dBm (weak),
,132,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:56.153455 PM",-63.000 dBm (weak),
,133,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:56.154152 PM",-62.000 dBm (weak),
,134,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.252307",="03-Oct-17 3:11:57.406459 PM",-71.000 dBm (weak),
,135,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:57.407156 PM",-63.000 dBm (weak),
,136,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:57.407853 PM",-62.000 dBm (weak),
,137,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237886",="03-Oct-17 3:11:58.645739 PM",-71.000 dBm (weak),
,138,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:58.646436 PM",-63.000 dBm (weak),
,139,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:58.647133 PM",-62.000 dBm (weak),
,140,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249539",="03-Oct-17 3:11:59.896672 PM",-71.000 dBm (weak),
,141,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:59.897369 PM",-63.000 dBm (weak),
,142,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:11:59.898066 PM",-62.000 dBm (weak),
,143,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.248354",="03-Oct-17 3:12:01.146420 PM",-71.000 dBm (weak),
,144,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:01.147117 PM",-63.000 dBm (weak),
,145,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:01.147814 PM",-62.000 dBm (weak),
,146,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251044",="03-Oct-17 3:12:02.398858 PM",-63.000 dBm (weak),
,147,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:02.399555 PM",-62.000 dBm (weak),
,148,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.231726",="03-Oct-17 3:12:03.631281 PM",-70.000 dBm (weak),
,149,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:03.631978 PM",-63.000 dBm (weak),
,150,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:03.632675 PM",-62.000 dBm (weak),
,151,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.235446",="03-Oct-17 3:12:04.868121 PM",-71.000 dBm (weak),
,152,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:04.868818 PM",-63.000 dBm (weak),
,153,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:04.869515 PM",-62.000 dBm (weak),
,154,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.262445",="03-Oct-17 3:12:06.131961 PM",-70.000 dBm (weak),
,155,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:06.132657 PM",-63.000 dBm (weak),
,156,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:06.133355 PM",-62.000 dBm (weak),
,157,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.234953",="03-Oct-17 3:12:07.368308 PM",-71.000 dBm (weak),
,158,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:07.369005 PM",-63.000 dBm (weak),
,159,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:07.369702 PM",-62.000 dBm (weak),
,160,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.240235",="03-Oct-17 3:12:08.609937 PM",-71.000 dBm (weak),
,161,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:08.610634 PM",-63.000 dBm (weak),
,162,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:08.611331 PM",-62.000 dBm (weak),
,163,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246575",="03-Oct-17 3:12:09.857906 PM",-71.000 dBm (weak),
,164,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:09.858603 PM",-63.000 dBm (weak),
,165,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:09.859300 PM",-62.000 dBm (weak),
,166,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.231045",="03-Oct-17 3:12:11.090345 PM",-71.000 dBm (weak),
,167,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:11.091042 PM",-63.000 dBm (weak),
,168,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:11.091739 PM",-62.000 dBm (weak),
,169,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246987",="03-Oct-17 3:12:12.338726 PM",-71.000 dBm (weak),
,170,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:12.339423 PM",-63.000 dBm (weak),
,171,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:12.340120 PM",-62.000 dBm (weak),
,172,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.263252",="03-Oct-17 3:12:13.603372 PM",-71.000 dBm (weak),
,173,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:13.604069 PM",-63.000 dBm (weak),
,174,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:13.604766 PM",-62.000 dBm (weak),
,175,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.221812",="03-Oct-17 3:12:14.826578 PM",-71.000 dBm (weak),
,176,1,    39 ,  39 ,SUCCESS,No,,1M,36,70,=" 00:00:00.001394",="03-Oct-17 3:12:14.827972 PM",-62.000 dBm (weak),
,177,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.531318",="03-Oct-17 3:12:17.359291 PM",-71.000 dBm (weak),
,178,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="03-Oct-17 3:12:17.359988 PM",-63.000 dBm (weak),
