Bookmark,Frame#,CP#,RF Chan,Chan,Event Status,Decryption Initiated,DS,PHY,Len,Frame Size,Delta,Timestamp,RSSI,
,72,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.226929",="29-Sep-17 3:50:50.008606 PM",-81.000 dBm (weak),
,73,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:50:50.009303 PM",-79.000 dBm (weak),
,74,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.571743",="29-Sep-17 3:50:52.581046 PM",-81.000 dBm (weak),
,75,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.241478",="29-Sep-17 3:50:53.822524 PM",-81.000 dBm (weak),
,76,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:50:53.823221 PM",-80.000 dBm (weak),
,77,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243379",="29-Sep-17 3:50:55.066600 PM",-80.000 dBm (weak),
,78,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.248281",="29-Sep-17 3:50:56.314881 PM",-81.000 dBm (weak),
,79,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:50:56.315578 PM",-79.000 dBm (weak),
,80,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:04.994795",="29-Sep-17 3:51:01.310373 PM",-80.000 dBm (weak),
,81,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.475994",="29-Sep-17 3:51:03.786367 PM",-82.000 dBm (weak),
,82,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:03.787065 PM",-80.000 dBm (weak),
,83,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.236540",="29-Sep-17 3:51:05.023604 PM",-79.000 dBm (weak),
,84,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244218",="29-Sep-17 3:51:06.267822 PM",-80.000 dBm (weak),
,85,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.253879",="29-Sep-17 3:51:07.521700 PM",-80.000 dBm (weak),
,86,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.263489",="29-Sep-17 3:51:08.785189 PM",-83.000 dBm (weak),
,87,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:08.785886 PM",-80.000 dBm (weak),
,88,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.218117",="29-Sep-17 3:51:10.004003 PM",-80.000 dBm (weak),
,89,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:51:10.005202 PM",-35.000 dBm (strong),
,90,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.248255",="29-Sep-17 3:51:11.253456 PM",-79.000 dBm (weak),
,91,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:51:11.254655 PM",-35.000 dBm (strong),
,92,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.484843",="29-Sep-17 3:51:13.739498 PM",-81.000 dBm (weak),
,93,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:51:13.740195 PM",-79.000 dBm (weak),
,94,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.244731",="29-Sep-17 3:51:14.984927 PM",-82.000 dBm (weak),
,95,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:14.985624 PM",-80.000 dBm (weak),
,96,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.254342",="29-Sep-17 3:51:16.239966 PM",-82.000 dBm (weak),
,97,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:16.240663 PM",-79.000 dBm (weak),
,98,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251688",="29-Sep-17 3:51:17.492351 PM",-81.000 dBm (weak),
,99,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:17.493048 PM",-80.000 dBm (weak),
,100,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.256619",="29-Sep-17 3:51:18.749667 PM",-81.000 dBm (weak),
,101,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:18.750365 PM",-79.000 dBm (weak),
,102,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.214070",="29-Sep-17 3:51:19.964434 PM",-80.000 dBm (weak),
,103,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246272",="29-Sep-17 3:51:21.210706 PM",-81.000 dBm (weak),
,104,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:21.211403 PM",-80.000 dBm (weak),
,105,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.491927",="29-Sep-17 3:51:23.703330 PM",-81.000 dBm (weak),
,106,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:23.704027 PM",-79.000 dBm (weak),
,107,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:01.243628",="29-Sep-17 3:51:24.947655 PM",-35.000 dBm (strong),
,108,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251829",="29-Sep-17 3:51:26.199484 PM",-79.000 dBm (weak),
,109,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.732644",="29-Sep-17 3:51:29.932128 PM",-83.000 dBm (weak),
,110,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:03.737992",="29-Sep-17 3:51:33.670120 PM",-80.000 dBm (weak),
,111,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.248160",="29-Sep-17 3:51:34.918279 PM",-82.000 dBm (weak),
,112,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:34.918976 PM",-80.000 dBm (weak),
,113,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.254309",="29-Sep-17 3:51:36.173285 PM",-80.000 dBm (weak),
,114,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.235177",="29-Sep-17 3:51:37.408461 PM",-79.000 dBm (weak),
,115,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:04.973582",="29-Sep-17 3:51:42.382043 PM",-81.000 dBm (weak),
,116,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:42.382741 PM",-80.000 dBm (weak),
,117,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.256741",="29-Sep-17 3:51:43.639481 PM",-80.000 dBm (weak),
,118,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:43.640178 PM",-80.000 dBm (weak),
,119,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.223394",="29-Sep-17 3:51:44.863573 PM",-81.000 dBm (weak),
,120,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:44.864270 PM",-79.000 dBm (weak),
,121,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:04.982926",="29-Sep-17 3:51:49.847196 PM",-82.000 dBm (weak),
,122,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:49.847893 PM",-80.000 dBm (weak),
,123,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.271941",="29-Sep-17 3:51:51.119835 PM",-81.000 dBm (weak),
,124,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.457655",="29-Sep-17 3:51:53.577489 PM",-79.000 dBm (weak),
,125,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.251779",="29-Sep-17 3:51:54.829268 PM",-81.000 dBm (weak),
,126,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:54.829966 PM",-80.000 dBm (weak),
,127,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.234713",="29-Sep-17 3:51:56.064678 PM",-81.000 dBm (weak),
,128,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:56.065375 PM",-79.000 dBm (weak),
,129,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.257487",="29-Sep-17 3:51:57.322862 PM",-81.000 dBm (weak),
,130,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.221614",="29-Sep-17 3:51:58.544475 PM",-82.000 dBm (weak),
,131,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:51:58.545172 PM",-79.000 dBm (weak),
,132,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.512894",="29-Sep-17 3:52:01.058066 PM",-79.000 dBm (weak),
,133,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.254553",="29-Sep-17 3:52:02.312619 PM",-81.000 dBm (weak),
,134,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:02.313316 PM",-80.000 dBm (weak),
,135,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.206280",="29-Sep-17 3:52:03.519596 PM",-82.000 dBm (weak),
,136,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:03.520294 PM",-79.000 dBm (weak),
,137,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.283512",="29-Sep-17 3:52:04.803805 PM",-81.000 dBm (weak),
,138,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:04.804502 PM",-79.000 dBm (weak),
,139,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.200850",="29-Sep-17 3:52:06.005353 PM",-84.000 dBm (weak),
,140,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:06.006050 PM",-79.000 dBm (weak),
,141,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.257638",="29-Sep-17 3:52:07.263687 PM",-81.000 dBm (weak),
,142,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.246787",="29-Sep-17 3:52:08.510474 PM",-81.000 dBm (weak),
,143,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:08.511171 PM",-80.000 dBm (weak),
,144,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.470927",="29-Sep-17 3:52:10.982098 PM",-82.000 dBm (weak),
,145,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:10.982795 PM",-80.000 dBm (weak),
,146,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001200",="29-Sep-17 3:52:10.983995 PM",-35.000 dBm (strong),
,147,1,    39 ,  39 ,SUCCESS,No,,1M,8,42,=" 00:00:00.000326",="29-Sep-17 3:52:10.984320 PM",-89.000 dBm (weak),
,148,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:03.734668",="29-Sep-17 3:52:14.718988 PM",-79.000 dBm (weak),
,149,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.484557",="29-Sep-17 3:52:17.203545 PM",-79.000 dBm (weak),
,150,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.255146",="29-Sep-17 3:52:18.458691 PM",-79.000 dBm (weak),
,151,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.512060",="29-Sep-17 3:52:20.970751 PM",-81.000 dBm (weak),
,152,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:20.971448 PM",-80.000 dBm (weak),
,153,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.211331",="29-Sep-17 3:52:22.182778 PM",-80.000 dBm (weak),
,154,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.498107",="29-Sep-17 3:52:24.680886 PM",-78.000 dBm (weak),
,155,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.248632",="29-Sep-17 3:52:25.929517 PM",-83.000 dBm (weak),
,156,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:25.930214 PM",-79.000 dBm (weak),
,157,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.499607",="29-Sep-17 3:52:28.429821 PM",-79.000 dBm (weak),
,158,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:08.722903",="29-Sep-17 3:52:37.152724 PM",-82.000 dBm (weak),
,159,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:37.153422 PM",-80.000 dBm (weak),
,160,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:03.781059",="29-Sep-17 3:52:40.934480 PM",-81.000 dBm (weak),
,161,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:40.935177 PM",-80.000 dBm (weak),
,162,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.215076",="29-Sep-17 3:52:42.150254 PM",-81.000 dBm (weak),
,163,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:42.150951 PM",-80.000 dBm (weak),
,164,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:02.483480",="29-Sep-17 3:52:44.634431 PM",-80.000 dBm (weak),
,165,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.241881",="29-Sep-17 3:52:45.876312 PM",-82.000 dBm (weak),
,166,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:45.877010 PM",-79.000 dBm (weak),
,167,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.249981",="29-Sep-17 3:52:47.126991 PM",-81.000 dBm (weak),
,168,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:47.127688 PM",-81.000 dBm (weak),
,169,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:06.238881",="29-Sep-17 3:52:53.366569 PM",-81.000 dBm (weak),
,170,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:53.367266 PM",-79.000 dBm (weak),
,171,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.233362",="29-Sep-17 3:52:54.600628 PM",-82.000 dBm (weak),
,172,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:54.601325 PM",-81.000 dBm (weak),
,173,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.232582",="29-Sep-17 3:52:55.833906 PM",-82.000 dBm (weak),
,174,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:55.834603 PM",-80.000 dBm (weak),
,175,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:52:55.835803 PM",-35.000 dBm (strong),
,176,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.242982",="29-Sep-17 3:52:57.078785 PM",-81.000 dBm (weak),
,177,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:52:57.079482 PM",-79.000 dBm (weak),
,178,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.243779",="29-Sep-17 3:52:58.323261 PM",-79.000 dBm (weak),
,179,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:01.265058",="29-Sep-17 3:52:59.588318 PM",-80.000 dBm (weak),
,180,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.265561",="29-Sep-17 3:53:00.853879 PM",-82.000 dBm (weak),
,181,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:53:00.854576 PM",-79.000 dBm (weak),
,182,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:02.471827",="29-Sep-17 3:53:03.326403 PM",-82.000 dBm (weak),
,183,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:53:03.327100 PM",-79.000 dBm (weak),
,184,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.223726",="29-Sep-17 3:53:04.550825 PM",-81.000 dBm (weak),
,185,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:53:04.551522 PM",-80.000 dBm (weak),
,186,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:53:04.552721 PM",-35.000 dBm (strong),
,187,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.237532",="29-Sep-17 3:53:05.790254 PM",-81.000 dBm (weak),
,188,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000698",="29-Sep-17 3:53:05.790951 PM",-80.000 dBm (weak),
,189,1,    39 ,  39 ,SUCCESS,No,,1M,14,48,=" 00:00:00.001199",="29-Sep-17 3:53:05.792150 PM",-32.000 dBm (strong),
,190,1,     0 ,  37 ,SUCCESS,No,,1M,36,70,=" 00:00:01.248033",="29-Sep-17 3:53:07.040182 PM",-81.000 dBm (weak),
,191,1,    12 ,  38 ,SUCCESS,No,,1M,36,70,=" 00:00:00.000697",="29-Sep-17 3:53:07.040880 PM",-81.000 dBm (weak),
